cnpj;dsc_porte;dt_carga
44802995000180;Mei;04/06/2023
44807187000105;Mei;04/06/2023
44812399000180;Mei;04/06/2023
44813868000186;Micro;04/06/2023
44815680000177;Mei;04/06/2023
44817215000175;Micro;04/06/2023
44817520000167;Mei;04/06/2023
44822610000146;Mei;04/06/2023
44827083000162;Mei;04/06/2023
44830143000104;Mei;04/06/2023
44830927000124;Mei;04/06/2023
44831070000167;Mei;04/06/2023
44831424000173;Micro;04/06/2023
44833120000145;Mei;04/06/2023
44834622000190;Mei;04/06/2023
44835472000130;Micro;04/06/2023
44837750000198;Micro;04/06/2023
44843726000161;Mei;04/06/2023
44846567000159;Mei;04/06/2023
44852216000150;Mei;04/06/2023
44860041000123;Mei;04/06/2023
44860279000159;Mei;04/06/2023
44864045000180;Mei;04/06/2023
44868770000126;Mei;04/06/2023
44875382000172;Mei;04/06/2023
44879473000186;Mei;04/06/2023
44881145000114;Mei;04/06/2023
44881433000179;Mei;04/06/2023
44882008000102;Mei;04/06/2023
44884457000181;Mei;04/06/2023
44884498000178;Mei;04/06/2023
44889740000104;Mei;04/06/2023
44892309000109;Micro;04/06/2023
44902280000107;Mei;04/06/2023
44906982000150;Mei;04/06/2023
44907032000140;Mei;04/06/2023
44910472000157;Mei;04/06/2023
44910707000100;Micro;04/06/2023
44913501000134;Micro;04/06/2023
44914531000165;Mei;04/06/2023
44915891000181;Micro;04/06/2023
44916486000188;Mei;04/06/2023
44920600000143;Mei;04/06/2023
44922690000101;Mei;04/06/2023
44922885000151;Micro;04/06/2023
44927914000178;Micro;04/06/2023
44934352000190;Micro;04/06/2023
44936827000187;Micro;04/06/2023
44937905000168;Mei;04/06/2023
44938649000123;Mei;04/06/2023
44939583000196;Mei;04/06/2023
44940733000181;Mei;04/06/2023
44944733000150;Pequena;04/06/2023
44949237000199;Mei;04/06/2023
44951375000102;Mei;04/06/2023
44951755000147;Mei;04/06/2023
44951769000160;Mei;04/06/2023
44953246000153;Mei;04/06/2023
44953563000170;Mei;04/06/2023
44954278000173;Mei;04/06/2023
44954282000131;Mei;04/06/2023
44955589000157;Micro;04/06/2023
44960253000182;Micro;04/06/2023
44962544000100;Micro;04/06/2023
44963165000134;Mei;04/06/2023
44966906000130;Mei;04/06/2023
44970029000171;Mei;04/06/2023
44971705000121;Mei;04/06/2023
44977121000163;Mei;04/06/2023
44977716000119;Micro;04/06/2023
44977863000199;Pequena;04/06/2023
44979743000120;Mei;04/06/2023
44979816000184;Mei;04/06/2023
44979900000106;Mei;04/06/2023
44990381000179;Mei;04/06/2023
44995961000159;Micro;04/06/2023
44996001000103;Mei;04/06/2023
44996895000131;Mei;04/06/2023
45004357000186;Mei;04/06/2023
45005938000132;Mei;04/06/2023
45009973000120;Mei;04/06/2023
45012928000124;Pequena;04/06/2023
45020891000186;Mei;04/06/2023
45020911000119;Mei;04/06/2023
45021635000103;Mei;04/06/2023
45023938000165;Micro;04/06/2023
45025771000171;Mei;04/06/2023
45026941000132;Mei;04/06/2023
45027958000104;Micro;04/06/2023
45031454000168;Mei;04/06/2023
45037927000134;Mei;04/06/2023
45037939000169;Pequena;04/06/2023
45038442000165;Mei;04/06/2023
45041201000175;Mei;04/06/2023
45042079000151;Pequena;04/06/2023
45043557000148;Mei;04/06/2023
45044846000161;Micro;04/06/2023
45046635000168;Mei;04/06/2023
45047092000101;Mei;04/06/2023
45057238000191;Mei;04/06/2023
45058206000100;Mei;04/06/2023
45058770000123;Mei;04/06/2023
45060301000149;Mei;04/06/2023
45063938000199;Mei;04/06/2023
45064298000131;Mei;04/06/2023
45064891000188;Mei;04/06/2023
45066650000178;Mei;04/06/2023
45066786000188;Mei;04/06/2023
45068334000135;Mei;04/06/2023
45070213000128;Mei;04/06/2023
45072639000110;Mei;04/06/2023
45073253000123;Mei;04/06/2023
45073291000186;Mei;04/06/2023
45076892000142;Mei;04/06/2023
45077574000104;Mei;04/06/2023
45079924000163;Mei;04/06/2023
45080518000110;Mei;04/06/2023
45082425000125;Mei;04/06/2023
45086822000175;Mei;04/06/2023
45090766000142;Mei;04/06/2023
45092744000111;Media;04/06/2023
45096859000184;Micro;04/06/2023
45096989002918;Media;04/06/2023
45099018000120;Mei;04/06/2023
45102146000186;Mei;04/06/2023
45107503000107;Mei;04/06/2023
45108884000130;Mei;04/06/2023
45110548000122;Mei;04/06/2023
45116342000100;Mei;04/06/2023
45123248000188;Mei;04/06/2023
45128334000183;Mei;04/06/2023
45129595000118;Mei;04/06/2023
45131202000100;Mei;04/06/2023
45136839000190;Mei;04/06/2023
45137715000129;Mei;04/06/2023
45141580000175;Mei;04/06/2023
45142509000107;Mei;04/06/2023
45143078000101;Mei;04/06/2023
45146350000107;Mei;04/06/2023
45148144000128;Mei;04/06/2023
45149483000129;Mei;04/06/2023
45150116000145;Mei;04/06/2023
45150708000167;Micro;04/06/2023
45152384000104;Mei;04/06/2023
45161412000141;Mei;04/06/2023
45163856000116;Micro;04/06/2023
45166668000141;Pequena;04/06/2023
45170540000151;Mei;04/06/2023
45171012000117;Mei;04/06/2023
45174564000189;Mei;04/06/2023
45177845000195;Mei;04/06/2023
45181116000102;Mei;04/06/2023
45181768000147;Mei;04/06/2023
45182392000195;Mei;04/06/2023
45182917000192;Mei;04/06/2023
45185961000156;Mei;04/06/2023
45187917000185;Mei;04/06/2023
45191778000163;Micro;04/06/2023
45192423000199;Mei;04/06/2023
45192763000110;Mei;04/06/2023
45194157000133;Micro;04/06/2023
45194841000115;Mei;04/06/2023
45197914000122;Micro;04/06/2023
45198000000186;Mei;04/06/2023
45205175000173;Mei;04/06/2023
45206264000134;Micro;04/06/2023
45207449000163;Mei;04/06/2023
45208260000195;Mei;04/06/2023
45210244000137;Mei;04/06/2023
45211403000118;Micro;04/06/2023
45214382000194;Mei;04/06/2023
45214866000133;Mei;04/06/2023
45217070000134;Mei;04/06/2023
45217096000182;Mei;04/06/2023
45225659000184;Mei;04/06/2023
45226242000136;Micro;04/06/2023
45228733000116;Mei;04/06/2023
45235155000145;Mei;04/06/2023
45235214000185;Mei;04/06/2023
45236061000190;Mei;04/06/2023
45237148000182;Mei;04/06/2023
45237561000147;Mei;04/06/2023
45237892000187;Mei;04/06/2023
45242095000198;Mei;04/06/2023
45242914000105;Grande;04/06/2023
45244385000170;Mei;04/06/2023
45247787000129;Micro;04/06/2023
45250441000180;Mei;04/06/2023
45252316000109;Pequena;04/06/2023
45253847000116;Mei;04/06/2023
45254065000100;Mei;04/06/2023
45254665000160;Mei;04/06/2023
45255666000129;Micro;04/06/2023
45259526000129;Pequena;04/06/2023
45260352000114;Mei;04/06/2023
45263064000113;Micro;04/06/2023
45264096000133;Mei;04/06/2023
45267327000162;Mei;04/06/2023
45268057000104;Mei;04/06/2023
45269760000137;Mei;04/06/2023
45269762000126;Mei;04/06/2023
45270959000185;Mei;04/06/2023
45271208000183;Mei;04/06/2023
45271791000122;Mei;04/06/2023
45280081000169;Mei;04/06/2023
45280471000139;Mei;04/06/2023
45285042000154;Mei;04/06/2023
45285718000100;Mei;04/06/2023
45287959000198;Mei;04/06/2023
45290402000106;Mei;04/06/2023
45290440000169;Mei;04/06/2023
45291159000140;Mei;04/06/2023
45291496000138;Pequena;04/06/2023
45292546000100;Mei;04/06/2023
45293312000250;Pequena;04/06/2023
45294065000125;Mei;04/06/2023
45296317000155;Mei;04/06/2023
45296768000192;Micro;04/06/2023
45297035000172;Mei;04/06/2023
45297731000189;Mei;04/06/2023
45299986000180;Mei;04/06/2023
45300546000104;Mei;04/06/2023
45301162000106;Mei;04/06/2023
45302905000154;Micro;04/06/2023
45303513000100;Micro;04/06/2023
45304671000184;Pequena;04/06/2023
45308196000114;Mei;04/06/2023
45310173000144;Micro;04/06/2023
45311635000148;Mei;04/06/2023
45312171000194;Micro;04/06/2023
45316659000190;Mei;04/06/2023
45316790000157;Mei;04/06/2023
45320532000144;Mei;04/06/2023
45321423000141;Mei;04/06/2023
45323319000196;Mei;04/06/2023
45326647000146;Mei;04/06/2023
45334192000100;Mei;04/06/2023
45335938000109;Micro;04/06/2023
45336323000199;Mei;04/06/2023
45337427000118;Mei;04/06/2023
45337609000199;Micro;04/06/2023
45339369000161;Mei;04/06/2023
45339428000100;Micro;04/06/2023
45341793000140;Micro;04/06/2023
45343361000179;Micro;04/06/2023
45345457000176;Micro;04/06/2023
45346421000107;Mei;04/06/2023
45349235000121;Mei;04/06/2023
45351924000170;Micro;04/06/2023
45352280000135;Mei;04/06/2023
45352915000102;Pequena;04/06/2023
45353500000145;Mei;04/06/2023
45356781000190;Micro;04/06/2023
45359697000120;Pequena;04/06/2023
45374614000171;Mei;04/06/2023
45383070000104;Mei;04/06/2023
45384172000144;Mei;04/06/2023
45389610000167;Mei;04/06/2023
45392148000157;Mei;04/06/2023
45393984000156;Mei;04/06/2023
45395568000197;Mei;04/06/2023
45398232000188;Mei;04/06/2023
45404975000113;Mei;04/06/2023
45406417000197;Mei;04/06/2023
45406960000194;Mei;04/06/2023
45411532000150;Mei;04/06/2023
45411959000158;Mei;04/06/2023
45412144000193;Mei;04/06/2023
45412242000120;Mei;04/06/2023
45413110000113;Micro;04/06/2023
45416745000174;Mei;04/06/2023
45420805000122;Micro;04/06/2023
45423730000133;Pequena;04/06/2023
45424520003770;Grande;04/06/2023
45425953000130;Mei;04/06/2023
45426428000139;Mei;04/06/2023
45426975000114;Mei;04/06/2023
45428418000132;Mei;04/06/2023
45428444000160;Mei;04/06/2023
45432441000109;Mei;04/06/2023
45434836000132;Mei;04/06/2023
45436462000194;Mei;04/06/2023
45442321000184;Micro;04/06/2023
45442476000110;Mei;04/06/2023
45444528000198;Micro;04/06/2023
45445069000167;Mei;04/06/2023
45449352000167;Micro;04/06/2023
45449769000120;Micro;04/06/2023
45450433000187;Mei;04/06/2023
45452485000192;Mei;04/06/2023
45453214000151;Grande;04/06/2023
45453711000150;Mei;04/06/2023
45455404000108;Mei;04/06/2023
45456066000129;Mei;04/06/2023
45459009000101;Mei;04/06/2023
45461680000189;Mei;04/06/2023
45468109000196;Mei;04/06/2023
45468758000197;Grande;04/06/2023
45469688000191;Mei;04/06/2023
45471355000105;Mei;04/06/2023
45472829000125;Mei;04/06/2023
45480080000168;Mei;04/06/2023
45480206000102;Mei;04/06/2023
45483478000158;Mei;04/06/2023
45487531000199;Mei;04/06/2023
45494068000102;Mei;04/06/2023
45494411000119;Pequena;04/06/2023
45495063000102;Mei;04/06/2023
45498579000100;Mei;04/06/2023
45498851000144;Media;04/06/2023
45501752000174;Pequena;04/06/2023
45503171000171;Mei;04/06/2023
45508834000140;Mei;04/06/2023
45513325000106;Mei;04/06/2023
45517028000139;Mei;04/06/2023
45517874000159;Mei;04/06/2023
45522246000161;Mei;04/06/2023
45524140000105;Mei;04/06/2023
45526934000108;Micro;04/06/2023
45532933000168;Mei;04/06/2023
45535214000109;Mei;04/06/2023
45535395000165;Mei;04/06/2023
45536512000105;Mei;04/06/2023
45536743000119;Micro;04/06/2023
45537320000113;Micro;04/06/2023
45537437000105;Pequena;04/06/2023
45538619000192;Micro;04/06/2023
45539106000104;Mei;04/06/2023
45542442000106;Micro;04/06/2023
45543244000159;Mei;04/06/2023
45543912000148;Mei;04/06/2023
45546038000100;Mei;04/06/2023
45546831000100;Mei;04/06/2023
45550418000100;Mei;04/06/2023
45551059000106;Mei;04/06/2023
45551756000167;Mei;04/06/2023
45554710000100;Grande;04/06/2023
45555485000118;Micro;04/06/2023
45559154000156;Mei;04/06/2023
45559694000130;Mei;04/06/2023
45561816000122;Micro;04/06/2023
45566399000100;Micro;04/06/2023
45568291000157;Mei;04/06/2023
45573770000161;Mei;04/06/2023
45573875000110;Mei;04/06/2023
45574091000107;Mei;04/06/2023
45578050000199;Mei;04/06/2023
45580056000109;Micro;04/06/2023
45585322000188;Mei;04/06/2023
45587605000169;Media;04/06/2023
45590534000153;Mei;04/06/2023
45591194000185;Mei;04/06/2023
45604743000109;Mei;04/06/2023
45606096000174;Micro;04/06/2023
45612046000108;Mei;04/06/2023
45613010000130;Mei;04/06/2023
45619047000176;Mei;04/06/2023
45619985000176;Micro;04/06/2023
45621933000134;Micro;04/06/2023
45623713000140;Mei;04/06/2023
45625268000157;Mei;04/06/2023
45628006000146;Mei;04/06/2023
45628349000100;Mei;04/06/2023
45629198000105;Mei;04/06/2023
45633177000163;Micro;04/06/2023
45639890000114;Micro;04/06/2023
45645111000193;Mei;04/06/2023
45645704000150;Mei;04/06/2023
45648328000157;Mei;04/06/2023
45651625000151;Micro;04/06/2023
45655760000175;Mei;04/06/2023
45656628000188;Mei;04/06/2023
45663420000196;Mei;04/06/2023
45663443000109;Mei;04/06/2023
45664421000155;Mei;04/06/2023
45669691000159;Mei;04/06/2023
45674560000160;Mei;04/06/2023
45677365000193;Mei;04/06/2023
45679012000122;Mei;04/06/2023
45679022000168;Mei;04/06/2023
45679570000198;Mei;04/06/2023
45682123000198;Mei;04/06/2023
45687271000103;Pequena;04/06/2023
45687601000152;Micro;04/06/2023
45688396000140;Mei;04/06/2023
45690822000180;Pequena;04/06/2023
45691960000183;Mei;04/06/2023
45693021000178;Mei;04/06/2023
45698756000194;Mei;04/06/2023
45706305000151;Mei;04/06/2023
45708656000100;Mei;04/06/2023
45709667000104;Mei;04/06/2023
45713858000131;Mei;04/06/2023
45714456000151;Mei;04/06/2023
45718535000130;Mei;04/06/2023
45722991000154;Mei;04/06/2023
45723083000185;Mei;04/06/2023
45724616000143;Micro;04/06/2023
45725830000114;Pequena;04/06/2023
45727738000193;Micro;04/06/2023
45728673000109;Mei;04/06/2023
45730855000106;Mei;04/06/2023
45739568000167;Mei;04/06/2023
45744330000120;Mei;04/06/2023
45746235000165;Micro;04/06/2023
45747796000189;Mei;04/06/2023
45749487000148;Mei;04/06/2023
45750142000104;Micro;04/06/2023
45755559000160;Micro;04/06/2023
45758856000169;Mei;04/06/2023
45761762000149;Micro;04/06/2023
45762354000101;Mei;04/06/2023
45764286000110;Mei;04/06/2023
45767246000121;Micro;04/06/2023
45768478000102;Mei;04/06/2023
45772255000100;Mei;04/06/2023
45776926000101;Mei;04/06/2023
45779260000145;Micro;04/06/2023
45780877000180;Micro;04/06/2023
45781646000191;Pequena;04/06/2023
45781786000160;Mei;04/06/2023
45786312000100;Micro;04/06/2023
45795023000178;Mei;04/06/2023
45796900000125;Mei;04/06/2023
45798031000178;Mei;04/06/2023
45798752000188;Mei;04/06/2023
45808418000168;Micro;04/06/2023
45809319000109;Mei;04/06/2023
45810779000149;Micro;04/06/2023
45812058000178;Micro;04/06/2023
45817912000199;Mei;04/06/2023
45818364000111;Mei;04/06/2023
45819582000170;Micro;04/06/2023
45819827000160;Mei;04/06/2023
45822877000104;Micro;04/06/2023
45825654000192;Mei;04/06/2023
45825944000136;Mei;04/06/2023
45828683000108;Mei;04/06/2023
45829213000169;Mei;04/06/2023
45831083000107;Mei;04/06/2023
45833083000138;Mei;04/06/2023
45834882000129;Mei;04/06/2023
45838945000115;Mei;04/06/2023
45840401000198;Mei;04/06/2023
45841381000170;Mei;04/06/2023
45843077000161;Mei;04/06/2023
45852018000150;Mei;04/06/2023
45854269000173;Mei;04/06/2023
45857071000143;Mei;04/06/2023
45858410000106;Micro;04/06/2023
45859495000147;Micro;04/06/2023
45860196000122;Mei;04/06/2023
45860607000180;Mei;04/06/2023
45863276000131;Mei;04/06/2023
45865158000162;Micro;04/06/2023
45865442000139;Mei;04/06/2023
45868442000192;Mei;04/06/2023
45870725000179;Micro;04/06/2023
45872911000147;Micro;04/06/2023
45874024000108;Micro;04/06/2023
45875107000111;Mei;04/06/2023
45880261000181;Micro;04/06/2023
45883001000160;Mei;04/06/2023
45886597000151;Mei;04/06/2023
45887047000157;Mei;04/06/2023
45889092000140;Mei;04/06/2023
45890614000124;Mei;04/06/2023
45891227000102;Mei;04/06/2023
45892977000107;Mei;04/06/2023
45893835000156;Mei;04/06/2023
45898507000142;Mei;04/06/2023
45898611000137;Mei;04/06/2023
45898916000149;Micro;04/06/2023
45901093000163;Mei;04/06/2023
45903117000113;Micro;04/06/2023
45903678000112;Mei;04/06/2023
45904001000107;Mei;04/06/2023
45905549000163;Mei;04/06/2023
45906460000111;Mei;04/06/2023
45909287000105;Mei;04/06/2023
45914217000145;Mei;04/06/2023
45915431000116;Micro;04/06/2023
45915929000189;Mei;04/06/2023
45916603000176;Mei;04/06/2023
45918839000141;Mei;04/06/2023
45919729000102;Mei;04/06/2023
45923469000130;Pequena;04/06/2023
45927170000154;Mei;04/06/2023
45929483000141;Micro;04/06/2023
45943298000101;Mei;04/06/2023
45943931000161;Mei;04/06/2023
45944724000121;Mei;04/06/2023
45945529000116;Mei;04/06/2023
45946653000104;Mei;04/06/2023
45949784000137;Micro;04/06/2023
45951885000142;Mei;04/06/2023
45955166000108;Mei;04/06/2023
45956634000150;Mei;04/06/2023
45957957000169;Mei;04/06/2023
45959190000107;Mei;04/06/2023
45962085000127;Mei;04/06/2023
45963061000192;Mei;04/06/2023
45964265000148;Mei;04/06/2023
45964678000122;Mei;04/06/2023
45966210000177;Micro;04/06/2023
45968743000198;Mei;04/06/2023
45970041000149;Micro;04/06/2023
45972193000180;Micro;04/06/2023
45974088000180;Mei;04/06/2023
45975159000160;Mei;04/06/2023
45975814000180;Micro;04/06/2023
45980492000167;Mei;04/06/2023
45987245000192;Grande;04/06/2023
45988064000180;Pequena;04/06/2023
45991820000120;Mei;04/06/2023
45995645000140;Mei;04/06/2023
45996126000104;Mei;04/06/2023
45997750000118;Micro;04/06/2023
45998684000109;Mei;04/06/2023
45999564000118;Mei;04/06/2023
45999755000180;Mei;04/06/2023
46004821000105;Mei;04/06/2023
46005471000193;Mei;04/06/2023
46013858000191;Mei;04/06/2023
46014088000100;Mei;04/06/2023
46015282000100;Pequena;04/06/2023
46015686000195;Micro;04/06/2023
46017838000199;Mei;04/06/2023
46020240000159;Micro;04/06/2023
46020295000169;Mei;04/06/2023
46020605000145;Mei;04/06/2023
46021597000151;Mei;04/06/2023
46022854000170;Mei;04/06/2023
46029212000100;Mei;04/06/2023
46029568000136;Mei;04/06/2023
46030251000110;Mei;04/06/2023
46033356000122;Mei;04/06/2023
46039738000163;Mei;04/06/2023
46041807000173;Mei;04/06/2023
46042840000118;Mei;04/06/2023
46043506000189;Mei;04/06/2023
46043671000130;Mei;04/06/2023
46049443000178;Mei;04/06/2023
46053916000100;Mei;04/06/2023
46061676000196;Mei;04/06/2023
46063449000108;Pequena;04/06/2023
46065734000150;Micro;04/06/2023
46066358000118;Mei;04/06/2023
46068435000179;Mei;04/06/2023
46070382000120;Mei;04/06/2023
46072325000180;Micro;04/06/2023
46073648000199;Micro;04/06/2023
46075017000109;Mei;04/06/2023
46077001000135;Mei;04/06/2023
46078004000193;Micro;04/06/2023
46078797000140;Mei;04/06/2023
46083260000179;Mei;04/06/2023
46087960000131;Pequena;04/06/2023
46088620000125;Mei;04/06/2023
46090761000182;Mei;04/06/2023
46095073000105;Mei;04/06/2023
46096758000176;Mei;04/06/2023
46099124000177;Mei;04/06/2023
46099670000108;Pequena;04/06/2023
46102803000158;Mei;04/06/2023
46108977000128;Mei;04/06/2023
46116371000134;Mei;04/06/2023
46117778000186;Micro;04/06/2023
46118914000152;Mei;04/06/2023
46123434000180;Mei;04/06/2023
46125794000110;Micro;04/06/2023
46126905000103;Pequena;04/06/2023
46128847000157;Micro;04/06/2023
46129787000197;Micro;04/06/2023
46133148000103;Mei;04/06/2023
46136520000127;Micro;04/06/2023
46136535000195;Mei;04/06/2023
46137383000145;Mei;04/06/2023
46140187000120;Mei;04/06/2023
46142575000140;Mei;04/06/2023
46142787000127;Pequena;04/06/2023
46143549000136;Mei;04/06/2023
46143874000107;Mei;04/06/2023
46146872000163;Mei;04/06/2023
46147301000143;Micro;04/06/2023
46150365000101;Micro;04/06/2023
46151430000105;Micro;04/06/2023
46151659000140;Micro;04/06/2023
46153505000197;Mei;04/06/2023
46153913000149;Micro;04/06/2023
46157138000108;Mei;04/06/2023
46164774000159;Mei;04/06/2023
46166216000122;Mei;04/06/2023
46166975000195;Mei;04/06/2023
46168364000186;Micro;04/06/2023
46170093000101;Mei;04/06/2023
46179674000104;Micro;04/06/2023
46180896000139;Mei;04/06/2023
46183472000128;Mei;04/06/2023
46184275000123;Mei;04/06/2023
46201897000112;Mei;04/06/2023
46203505000154;Mei;04/06/2023
46208457000197;Mei;04/06/2023
46221284000147;Micro;04/06/2023
46221660000101;Mei;04/06/2023
46223119000124;Mei;04/06/2023
46227728000151;Mei;04/06/2023
46228026000192;Mei;04/06/2023
46232110000180;Micro;04/06/2023
46232967000108;Mei;04/06/2023
46235352000127;Mei;04/06/2023
46240658000171;Micro;04/06/2023
46243232000171;Mei;04/06/2023
46250279000162;Mei;04/06/2023
46253033000144;Mei;04/06/2023
46253097000145;Mei;04/06/2023
46256583000117;Mei;04/06/2023
46257386000112;Mei;04/06/2023
46259606000147;Mei;04/06/2023
46260085000148;Mei;04/06/2023
46261045000110;Mei;04/06/2023
46264458000159;Micro;04/06/2023
46264812000145;Micro;04/06/2023
46265518000158;Pequena;04/06/2023
46269518000126;Mei;04/06/2023
46269747000140;Mei;04/06/2023
46273362000157;Mei;04/06/2023
46276764000105;Mei;04/06/2023
46277921000105;Micro;04/06/2023
46281643000151;Mei;04/06/2023
46282390000130;Mei;04/06/2023
46284249000177;Mei;04/06/2023
46288162000178;Pequena;04/06/2023
46288974000113;Mei;04/06/2023
46289647000186;Mei;04/06/2023
46296095000133;Mei;04/06/2023
46298435000165;Mei;04/06/2023
46299519000113;Micro;04/06/2023
46306630000190;Mei;04/06/2023
46309973000108;Pequena;04/06/2023
46310160000138;Mei;04/06/2023
46310996000132;Mei;04/06/2023
46312619000213;Media;04/06/2023
46316132000128;Mei;04/06/2023
46316365000120;Mei;04/06/2023
46321746000106;Micro;04/06/2023
46325522000164;Mei;04/06/2023
46327831000173;Pequena;04/06/2023
