cnpj;dsc_nivel_atividade;dt_carga
44132796000101;Medio;04/06/2023
44133991000237;NI;04/06/2023
44135018000176;Alto;04/06/2023
44136953000157;Alto;04/06/2023
44139761000102;Alto;04/06/2023
44143648000192;Medio;04/06/2023
44149908000137;Baixo;04/06/2023
44152849000156;Alto;04/06/2023
44156502000181;Alto;04/06/2023
44161160000198;Alto;04/06/2023
44162672000179;Medio;04/06/2023
44166330000127;Baixo;04/06/2023
44166363000177;Medio;04/06/2023
44166498000132;Medio;04/06/2023
44166515000131;Baixo;04/06/2023
44167566000188;Medio;04/06/2023
44168859000180;Alto;04/06/2023
44171192000174;Medio;04/06/2023
44177377000196;Medio;04/06/2023
44179350000132;Medio;04/06/2023
44183083000177;Medio;04/06/2023
44183262000104;Alto;04/06/2023
44183939000104;Medio;04/06/2023
44186624000110;Alto;04/06/2023
44195370000105;Alto;04/06/2023
44197257000150;Medio;04/06/2023
44200268000142;Baixo;04/06/2023
44207972000127;Alto;04/06/2023
44208039000174;Medio;04/06/2023
44208923000109;Medio;04/06/2023
44213867000109;Alto;04/06/2023
44217758000151;Medio;04/06/2023
44218486000104;Alto;04/06/2023
44219506000161;Medio;04/06/2023
44220289000120;Medio;04/06/2023
44220773000159;Alto;04/06/2023
44222209000175;Medio;04/06/2023
44223026000174;Medio;04/06/2023
44225896000182;Baixo;04/06/2023
44226240000184;Baixo;04/06/2023
44228303000131;Medio;04/06/2023
44230930000107;Muito baixo;04/06/2023
44231230000137;Alto;04/06/2023
44234514000187;Medio;04/06/2023
44241916000109;Medio;04/06/2023
44243560000142;Baixo;04/06/2023
44248149000160;Medio;04/06/2023
44248593000185;Medio;04/06/2023
44249168000100;Medio;04/06/2023
44252858000119;Medio;04/06/2023
44258780000140;Medio;04/06/2023
44264626000180;Medio;04/06/2023
44272596000154;Medio;04/06/2023
44281286000104;Baixo;04/06/2023
44285355000140;Baixo;04/06/2023
44289248000190;Medio;04/06/2023
44293586000103;Medio;04/06/2023
44294323000100;Alto;04/06/2023
44298612000188;Medio;04/06/2023
44299707000116;Baixo;04/06/2023
44306593000194;Medio;04/06/2023
44306732000180;Baixo;04/06/2023
44313337000124;Baixo;04/06/2023
44313648000193;Medio;04/06/2023
44316673000120;Medio;04/06/2023
44317627000146;Medio;04/06/2023
44318290000191;Medio;04/06/2023
44319856000108;Medio;04/06/2023
44320062000156;Medio;04/06/2023
44329018000107;Medio;04/06/2023
44331271000103;Medio;04/06/2023
44333190000134;Baixo;04/06/2023
44335720000183;Medio;04/06/2023
44339405000124;Alto;04/06/2023
44341300000100;Medio;04/06/2023
44341628000126;Medio;04/06/2023
44351157000137;Medio;04/06/2023
44352841000133;Baixo;04/06/2023
44353843000147;Baixo;04/06/2023
44356385000108;Muito baixo;04/06/2023
44357643000162;Medio;04/06/2023
44359013000127;Alto;04/06/2023
44361980000123;Baixo;04/06/2023
44364437000180;Medio;04/06/2023
44364624000163;Baixo;04/06/2023
44365060000183;Baixo;04/06/2023
44366319000100;Medio;04/06/2023
44371892000102;Alto;04/06/2023
44372814000122;Medio;04/06/2023
44374789000116;Medio;04/06/2023
44379067000154;Medio;04/06/2023
44382993000189;Medio;04/06/2023
44382996000112;Medio;04/06/2023
44383435000138;Medio;04/06/2023
44383810000140;Medio;04/06/2023
44388390000194;Medio;04/06/2023
44388737000107;Baixo;04/06/2023
44394128000152;Medio;04/06/2023
44394345000142;Medio;04/06/2023
44395601000116;Medio;04/06/2023
44399853000113;Medio;04/06/2023
44400558000130;Alto;04/06/2023
44400636000104;Alto;04/06/2023
44403742000133;Medio;04/06/2023
44405036000120;Baixo;04/06/2023
44406402000166;Medio;04/06/2023
44408009000101;Medio;04/06/2023
44409573000149;Medio;04/06/2023
44410340000166;Medio;04/06/2023
44412323000168;Medio;04/06/2023
44414998000146;Medio;04/06/2023
44416163000125;Medio;04/06/2023
44422064000156;Baixo;04/06/2023
44425001000153;Medio;04/06/2023
44427659000102;Alto;04/06/2023
44428686000191;Medio;04/06/2023
44430745000166;Medio;04/06/2023
44436695000124;Medio;04/06/2023
44437049000181;Medio;04/06/2023
44440324000116;Medio;04/06/2023
44440402000182;Medio;04/06/2023
44445274000160;Baixo;04/06/2023
44452273000142;Medio;04/06/2023
44454503000102;Medio;04/06/2023
44456167000137;Baixo;04/06/2023
44457334000164;Medio;04/06/2023
44459823000155;Medio;04/06/2023
44460523000196;Medio;04/06/2023
44463441000103;Alto;04/06/2023
44466520000160;Medio;04/06/2023
44470244000103;Baixo;04/06/2023
44477441000154;Medio;04/06/2023
44479782000169;Medio;04/06/2023
44490006000160;Medio;04/06/2023
44490291000119;Medio;04/06/2023
44490400000106;Medio;04/06/2023
44490749000130;Medio;04/06/2023
44493011000126;Medio;04/06/2023
44497066000104;Medio;04/06/2023
44498508000137;Baixo;04/06/2023
44501429000138;Alto;04/06/2023
44501683000136;Medio;04/06/2023
44502762000161;Medio;04/06/2023
44503758000118;Alto;04/06/2023
44505193000108;Medio;04/06/2023
44510285000186;Medio;04/06/2023
44511271000187;Medio;04/06/2023
44514007000105;Muito baixo;04/06/2023
44518398000128;Medio;04/06/2023
44520217000106;Medio;04/06/2023
44523014000165;Baixo;04/06/2023
44523826000100;Medio;04/06/2023
44525260000156;Alto;04/06/2023
44525667000183;Medio;04/06/2023
44526435000140;Alto;04/06/2023
44527555000161;Baixo;04/06/2023
44528243000172;Alto;04/06/2023
44530883000117;Alto;04/06/2023
44531898000108;Medio;04/06/2023
44539981000115;Baixo;04/06/2023
44540546000100;Alto;04/06/2023
44540713000113;Alto;04/06/2023
44544150000131;Baixo;04/06/2023
44550876000187;Medio;04/06/2023
44554462000126;Alto;04/06/2023
44555465000184;Medio;04/06/2023
44556021000163;Alto;04/06/2023
44558376000191;Baixo;04/06/2023
44559481000145;Alto;04/06/2023
44561035000175;Alto;04/06/2023
44562479000125;Alto;04/06/2023
44567026000191;Muito baixo;04/06/2023
44569861000160;Alto;04/06/2023
44570690000190;Medio;04/06/2023
44578534000175;Medio;04/06/2023
44585852000163;Baixo;04/06/2023
44590481000108;Baixo;04/06/2023
44591218000133;Medio;04/06/2023
44596829000174;Medio;04/06/2023
44598967000192;Medio;04/06/2023
44606866000116;Baixo;04/06/2023
44609158000139;Baixo;04/06/2023
44614167000118;Medio;04/06/2023
44614405000195;Alto;04/06/2023
44615255000134;Medio;04/06/2023
44615830000107;Medio;04/06/2023
44623810000170;Medio;04/06/2023
44631616000136;Medio;04/06/2023
44635307000134;Medio;04/06/2023
44638438000175;Baixo;04/06/2023
44640178000172;Baixo;04/06/2023
44641364000126;Medio;04/06/2023
44643676000179;Medio;04/06/2023
44645324000152;Medio;04/06/2023
44645501000109;Alto;04/06/2023
44647826000112;Alto;04/06/2023
44649812006926;Medio;04/06/2023
44650954000115;Medio;04/06/2023
44651425000136;Medio;04/06/2023
44651782000102;Medio;04/06/2023
44652861000120;Alto;04/06/2023
44654248000141;Medio;04/06/2023
44655269000181;Alto;04/06/2023
44655799000120;Medio;04/06/2023
44657704000107;Medio;04/06/2023
44659804000172;Baixo;04/06/2023
44659840000136;Medio;04/06/2023
44659891000168;Alto;04/06/2023
44660146000139;Medio;04/06/2023
44663316000139;Baixo;04/06/2023
44665129000194;Medio;04/06/2023
44666000000109;Medio;04/06/2023
44674165000114;Medio;04/06/2023
44675310000181;Medio;04/06/2023
44677937000171;Alto;04/06/2023
44678629000160;Medio;04/06/2023
44680480000154;Medio;04/06/2023
44687088000137;Medio;04/06/2023
44692843000171;Medio;04/06/2023
44698194000116;Medio;04/06/2023
44707813000191;Alto;04/06/2023
44708755000110;Alto;04/06/2023
44709439000163;Alto;04/06/2023
44711461000148;Alto;04/06/2023
44712931000198;Medio;04/06/2023
44713936000135;Medio;04/06/2023
44715183000105;Medio;04/06/2023
44716509000100;Medio;04/06/2023
44717790000104;Alto;04/06/2023
44718669000199;Alto;04/06/2023
44720248000100;Medio;04/06/2023
44722004000159;Alto;04/06/2023
44727260000139;Alto;04/06/2023
44730123000153;Medio;04/06/2023
44734856000166;Medio;04/06/2023
44737316000136;Medio;04/06/2023
44741708000179;Medio;04/06/2023
44743655000125;Baixo;04/06/2023
44750910000167;Baixo;04/06/2023
44751130000131;Medio;04/06/2023
44753276000116;Medio;04/06/2023
44755625000139;Medio;04/06/2023
44759380000118;Medio;04/06/2023
44760124000140;Medio;04/06/2023
44762218000159;Baixo;04/06/2023
44763500000150;Medio;04/06/2023
44764213000165;Medio;04/06/2023
44765258000154;Baixo;04/06/2023
44765290000130;Baixo;04/06/2023
44768960000171;Baixo;04/06/2023
44772361000121;Medio;04/06/2023
44772647000107;Medio;04/06/2023
44779610000100;Medio;04/06/2023
44781252000170;Alto;04/06/2023
44781322000190;Alto;04/06/2023
44781365000176;Medio;04/06/2023
44788195000151;Medio;04/06/2023
44789373000169;Alto;04/06/2023
44793704000134;Medio;04/06/2023
44796197000192;Baixo;04/06/2023
44798378000158;Medio;04/06/2023
44798469000193;Medio;04/06/2023
44799717000110;Medio;04/06/2023
44801653000145;Medio;04/06/2023
44801669000158;Alto;04/06/2023
44802706000142;Medio;04/06/2023
44806090000188;Medio;04/06/2023
44806192000101;Alto;04/06/2023
44811929000176;Medio;04/06/2023
44817520000167;Alto;04/06/2023
44822492000176;Alto;04/06/2023
44822610000146;Medio;04/06/2023
44823472000110;Medio;04/06/2023
44824701000110;Medio;04/06/2023
44825303000119;Medio;04/06/2023
44827083000162;Medio;04/06/2023
44829254000192;Alto;04/06/2023
44830143000104;Alto;04/06/2023
44830927000124;Alto;04/06/2023
44831021000124;Medio;04/06/2023
44832729000108;Medio;04/06/2023
44833120000145;Alto;04/06/2023
44834868000162;Medio;04/06/2023
44835472000130;Alto;04/06/2023
44837750000198;Medio;04/06/2023
44838417000101;Medio;04/06/2023
44838942000119;Medio;04/06/2023
44840564000108;Medio;04/06/2023
44840656000198;Alto;04/06/2023
44843726000161;Medio;04/06/2023
44846567000159;Medio;04/06/2023
44847671000168;Alto;04/06/2023
44849878000171;Medio;04/06/2023
44855115000133;Alto;04/06/2023
44860279000159;Medio;04/06/2023
44861495000119;Baixo;04/06/2023
44864045000180;Alto;04/06/2023
44866921000107;Medio;04/06/2023
44868770000126;Medio;04/06/2023
44872200000100;Alto;04/06/2023
44873534000106;Medio;04/06/2023
44874463000158;Alto;04/06/2023
44885673000141;Alto;04/06/2023
44888078000160;Medio;04/06/2023
44889684000108;Medio;04/06/2023
44889797000103;Alto;04/06/2023
44890579000180;Medio;04/06/2023
44893505000106;Medio;04/06/2023
44896838000180;Medio;04/06/2023
44901001000182;Medio;04/06/2023
44901078000152;Medio;04/06/2023
44903861000155;Alto;04/06/2023
44905665000110;Medio;04/06/2023
44907843000141;Medio;04/06/2023
44909838000178;Baixo;04/06/2023
44910411000190;Medio;04/06/2023
44913086000119;Medio;04/06/2023
44913455000173;Medio;04/06/2023
44918247000167;Medio;04/06/2023
44919693000196;Alto;04/06/2023
44925226000179;Medio;04/06/2023
44926006000160;Muito baixo;04/06/2023
44928412000161;Alto;04/06/2023
44928898000138;Alto;04/06/2023
44932009000106;Medio;04/06/2023
44933889000135;Alto;04/06/2023
44936261000193;Baixo;04/06/2023
44936319000107;Alto;04/06/2023
44936922000180;Alto;04/06/2023
44946319000180;Medio;04/06/2023
44949074000144;Medio;04/06/2023
44951528000111;Baixo;04/06/2023
44955446000145;Medio;04/06/2023
44955572000108;Medio;04/06/2023
44956202000187;Medio;04/06/2023
44958870000143;Alto;04/06/2023
44962544000100;Medio;04/06/2023
44964312000190;Medio;04/06/2023
44967385000136;Medio;04/06/2023
44971631000123;Baixo;04/06/2023
44975289000130;Alto;04/06/2023
44975905000152;Baixo;04/06/2023
44981594000134;Medio;04/06/2023
44985805000107;Baixo;04/06/2023
44986621000161;Alto;04/06/2023
44986953000146;Alto;04/06/2023
44990417000114;Baixo;04/06/2023
44990676000145;Medio;04/06/2023
44995915000150;Medio;04/06/2023
44999647000144;Medio;04/06/2023
45000053000140;Alto;04/06/2023
45001715000105;Alto;04/06/2023
45009424000155;Medio;04/06/2023
45012005000172;Medio;04/06/2023
45013459000168;Medio;04/06/2023
45014240000183;Medio;04/06/2023
45014516000123;Medio;04/06/2023
45016559000148;Medio;04/06/2023
45017380000105;Medio;04/06/2023
45019206000100;Medio;04/06/2023
45022490000165;Baixo;04/06/2023
45030828000120;Alto;04/06/2023
45031789000186;Medio;04/06/2023
45034649000161;Alto;04/06/2023
45036345000133;Medio;04/06/2023
45037367000118;Medio;04/06/2023
45037497000150;Alto;04/06/2023
45042334000166;Alto;04/06/2023
45043159000121;Alto;04/06/2023
45049129000122;Medio;04/06/2023
45049580000140;Alto;04/06/2023
45049843000110;Alto;04/06/2023
45050058000188;Baixo;04/06/2023
45050263000143;Medio;04/06/2023
45055957000173;Medio;04/06/2023
45059355000194;Alto;04/06/2023
45060327000197;Baixo;04/06/2023
45063824000149;Baixo;04/06/2023
45066566000154;Alto;04/06/2023
45066606000168;Alto;04/06/2023
45066809000154;Medio;04/06/2023
45067565000124;Medio;04/06/2023
45070981000181;Medio;04/06/2023
45073086000110;Medio;04/06/2023
45073876000104;Baixo;04/06/2023
45074835000124;Medio;04/06/2023
45079260000132;Medio;04/06/2023
45085512000136;Baixo;04/06/2023
45085882000173;Medio;04/06/2023
45087571000143;Medio;04/06/2023
45089140000116;Medio;04/06/2023
45095158000120;Medio;04/06/2023
45099592000189;Medio;04/06/2023
45101807000159;Baixo;04/06/2023
45103774000186;Medio;04/06/2023
45104595000163;Medio;04/06/2023
45104663000194;Medio;04/06/2023
45110098000178;Alto;04/06/2023
45110319000531;Baixo;04/06/2023
45110686000101;Alto;04/06/2023
45111724000140;Medio;04/06/2023
45113193000125;Baixo;04/06/2023
45115595000169;Medio;04/06/2023
45125120000153;Baixo;04/06/2023
45127377000144;Alto;04/06/2023
45131291000195;Alto;04/06/2023
45133465000159;Medio;04/06/2023
45135836000131;Medio;04/06/2023
45135847000111;Medio;04/06/2023
45135917000131;Medio;04/06/2023
45137802000186;Medio;04/06/2023
45138931000199;Medio;04/06/2023
45141750000111;Medio;04/06/2023
45141760000157;Medio;04/06/2023
45142487000185;Alto;04/06/2023
45143884000171;Alto;04/06/2023
45145837000167;Medio;04/06/2023
45145913000134;Medio;04/06/2023
45148725000160;Muito baixo;04/06/2023
45150857000126;Medio;04/06/2023
45151942000109;Medio;04/06/2023
45152136000155;Medio;04/06/2023
45152849000119;Medio;04/06/2023
45157338000190;Alto;04/06/2023
45165435000124;Medio;04/06/2023
45166050000181;Medio;04/06/2023
45166236000130;Medio;04/06/2023
45166895000177;Medio;04/06/2023
45169549000142;Medio;04/06/2023
45169889000173;Alto;04/06/2023
45172263000116;Alto;04/06/2023
45177403000149;Baixo;04/06/2023
45178106000118;Baixo;04/06/2023
45182718000184;Baixo;04/06/2023
45186318000147;Medio;04/06/2023
45190455000155;Medio;04/06/2023
45190545000146;Baixo;04/06/2023
45193810000654;Medio;04/06/2023
45196905000117;Alto;04/06/2023
45197403000100;Medio;04/06/2023
45199210000199;Medio;04/06/2023
45199800000111;Medio;04/06/2023
45204661000177;Baixo;04/06/2023
45206503000156;Alto;04/06/2023
45207681000100;Baixo;04/06/2023
45207921000168;Medio;04/06/2023
45211111000185;Alto;04/06/2023
45213974000191;Alto;04/06/2023
45214382000194;Alto;04/06/2023
45216430000183;Medio;04/06/2023
45225659000184;Medio;04/06/2023
45227118000195;Baixo;04/06/2023
45228733000116;Alto;04/06/2023
45231406000113;Medio;04/06/2023
45235155000145;Medio;04/06/2023
45236061000190;Alto;04/06/2023
45237148000182;Alto;04/06/2023
45237892000187;Medio;04/06/2023
45240641000151;Alto;04/06/2023
45242095000198;Medio;04/06/2023
45242914000105;Alto;04/06/2023
45244385000170;Medio;04/06/2023
45248986000151;Alto;04/06/2023
45250441000180;Alto;04/06/2023
45253510000109;Medio;04/06/2023
45254065000100;Alto;04/06/2023
45258875000126;Baixo;04/06/2023
45262799000122;Medio;04/06/2023
45264096000133;Baixo;04/06/2023
45268057000104;Medio;04/06/2023
45269762000126;Baixo;04/06/2023
45270959000185;Alto;04/06/2023
45271208000183;Alto;04/06/2023
45273853000135;Medio;04/06/2023
45275082000115;Medio;04/06/2023
45278092000104;Baixo;04/06/2023
45278869000130;Alto;04/06/2023
45283552000192;Medio;04/06/2023
45285042000154;Baixo;04/06/2023
45285718000100;Baixo;04/06/2023
45285976000196;Medio;04/06/2023
45286279000150;Alto;04/06/2023
45288113000172;Medio;04/06/2023
45290440000169;Medio;04/06/2023
45291159000140;Medio;04/06/2023
45292546000100;Medio;04/06/2023
45296768000192;Baixo;04/06/2023
45297035000172;Medio;04/06/2023
45297731000189;Alto;04/06/2023
45299986000180;Medio;04/06/2023
45300033000195;Medio;04/06/2023
45300546000104;Medio;04/06/2023
45301387000154;Medio;04/06/2023
45301940000159;Medio;04/06/2023
45303513000100;Medio;04/06/2023
45304671000184;Medio;04/06/2023
45306905000122;Medio;04/06/2023
45308196000114;Medio;04/06/2023
45312171000194;Medio;04/06/2023
45315110000180;Muito baixo;04/06/2023
45316659000190;Medio;04/06/2023
45321423000141;Alto;04/06/2023
45323319000196;Alto;04/06/2023
45325900000147;Baixo;04/06/2023
45328656000176;Medio;04/06/2023
45336323000199;Medio;04/06/2023
45337369000122;Alto;04/06/2023
45337609000199;Medio;04/06/2023
45339428000100;Medio;04/06/2023
45342137000162;Baixo;04/06/2023
45343361000179;Medio;04/06/2023
45345457000176;Alto;04/06/2023
45346421000107;Medio;04/06/2023
45346513000197;Medio;04/06/2023
45347345000154;Medio;04/06/2023
45351521000121;Medio;04/06/2023
45351924000170;Baixo;04/06/2023
45356781000190;Muito baixo;04/06/2023
45359257000172;Alto;04/06/2023
45359697000120;Baixo;04/06/2023
45366095000108;Alto;04/06/2023
45367218000117;Medio;04/06/2023
45367805000106;Medio;04/06/2023
45371637000122;Alto;04/06/2023
45371995000135;Medio;04/06/2023
45374554000197;Medio;04/06/2023
45378120000165;Baixo;04/06/2023
45379301000106;Medio;04/06/2023
45383070000104;Medio;04/06/2023
45384267000168;Medio;04/06/2023
45386998000142;Muito baixo;04/06/2023
45391765000138;Medio;04/06/2023
45395105000125;Alto;04/06/2023
45395507000120;Alto;04/06/2023
45395954000189;Baixo;04/06/2023
45396573000114;Medio;04/06/2023
45396658000100;Medio;04/06/2023
45401538000146;Alto;04/06/2023
45402402000150;Medio;04/06/2023
45403171000108;Medio;04/06/2023
45404569000150;Alto;04/06/2023
45407314000141;Medio;04/06/2023
45413216000117;Alto;04/06/2023
45415047000154;Alto;04/06/2023
45415548000130;Medio;04/06/2023
45417600000198;Medio;04/06/2023
45417933000117;Medio;04/06/2023
45418406000127;Alto;04/06/2023
45421395000134;Medio;04/06/2023
45421432000104;Medio;04/06/2023
45422527000142;Medio;04/06/2023
45424520001301;Medio;04/06/2023
45429884000132;Baixo;04/06/2023
45430108000152;Medio;04/06/2023
45434121000180;Medio;04/06/2023
45449769000120;Baixo;04/06/2023
45452485000192;Alto;04/06/2023
45453214000151;Alto;04/06/2023
45459009000101;Medio;04/06/2023
45467247000150;Baixo;04/06/2023
45468406000131;Medio;04/06/2023
45469070000121;Alto;04/06/2023
45469154000165;Baixo;04/06/2023
45471894000136;Baixo;04/06/2023
45473668000194;Medio;04/06/2023
45477096000111;Alto;04/06/2023
45480686000101;Alto;04/06/2023
45481158000169;Medio;04/06/2023
45484699000140;Medio;04/06/2023
45487734000185;Baixo;04/06/2023
45488559000140;Medio;04/06/2023
45490171000184;Medio;04/06/2023
45491531000162;Medio;04/06/2023
45496560000117;Baixo;04/06/2023
45503616000113;Alto;04/06/2023
45503837000191;Baixo;04/06/2023
45504902000101;Medio;04/06/2023
45505198000101;Medio;04/06/2023
45507408000192;Alto;04/06/2023
45509134000170;Baixo;04/06/2023
45510001000114;Alto;04/06/2023
45512239000189;Baixo;04/06/2023
45514621000121;Medio;04/06/2023
45523360000106;Alto;04/06/2023
45525549000138;Medio;04/06/2023
45528009000108;Medio;04/06/2023
45530828000190;Alto;04/06/2023
45531461000129;Medio;04/06/2023
45533936000116;Alto;04/06/2023
45535768000106;Alto;04/06/2023
45536575000161;Medio;04/06/2023
45538274000177;Medio;04/06/2023
45538925000129;Baixo;04/06/2023
45542908000165;Alto;04/06/2023
45543878000101;Muito baixo;04/06/2023
45543915077990;Alto;04/06/2023
45545834000110;Medio;04/06/2023
45548270000170;Medio;04/06/2023
45551714000126;Baixo;04/06/2023
45558477000125;Medio;04/06/2023
45559535000135;Medio;04/06/2023
45563449000104;Medio;04/06/2023
