cnpj;dsc_saude_tributaria;dt_carga
35287322000148;Cinza;04/06/2023
35291076000106;Cinza;04/06/2023
35295353000140;Cinza;04/06/2023
35299006000196;Cinza;04/06/2023
35301535000187;Cinza;04/06/2023
35301893000190;Cinza;04/06/2023
35311058000130;Cinza;04/06/2023
35330666000192;Cinza;04/06/2023
35330716000131;Cinza;04/06/2023
35332021000199;Cinza;04/06/2023
35333183000141;Cinza;04/06/2023
35341029000111;Cinza;04/06/2023
35341961000144;Cinza;04/06/2023
35345612000109;Cinza;04/06/2023
35346986000130;Cinza;04/06/2023
35347071000140;Cinza;04/06/2023
35348113000167;Cinza;04/06/2023
35348394000158;Cinza;04/06/2023
35351053000131;Cinza;04/06/2023
35354294000134;Cinza;04/06/2023
35355599000160;Cinza;04/06/2023
35357261000148;Cinza;04/06/2023
35367229000143;Cinza;04/06/2023
35373668000169;Cinza;04/06/2023
35374953000102;Cinza;04/06/2023
35374965000129;Cinza;04/06/2023
35382754000138;Cinza;04/06/2023
35384217000127;Cinza;04/06/2023
35392640000179;Cinza;04/06/2023
35394526000188;Cinza;04/06/2023
35394646000185;Cinza;04/06/2023
35394908000101;Cinza;04/06/2023
35397578000108;Cinza;04/06/2023
35400361000100;Cinza;04/06/2023
35403056000171;Cinza;04/06/2023
35406033000110;Cinza;04/06/2023
35408911000137;Cinza;04/06/2023
35410467000194;Cinza;04/06/2023
35412651000173;Cinza;04/06/2023
35412744000106;Cinza;04/06/2023
35425171000147;Cinza;04/06/2023
35428153000119;Cinza;04/06/2023
35431256000138;Cinza;04/06/2023
35435597000181;Cinza;04/06/2023
35436905000193;Cinza;04/06/2023
35440880000100;Cinza;04/06/2023
35455392000168;Cinza;04/06/2023
35458636000590;Ni;04/06/2023
35460487000170;Cinza;04/06/2023
35461579000174;Cinza;04/06/2023
35463824000182;Cinza;04/06/2023
35465931000140;Cinza;04/06/2023
35468525000130;Cinza;04/06/2023
35469756000169;Cinza;04/06/2023
35484134000100;Cinza;04/06/2023
35488370000102;Cinza;04/06/2023
35488712000186;Cinza;04/06/2023
35489427000180;Cinza;04/06/2023
35493647000187;Cinza;04/06/2023
35505127000147;Cinza;04/06/2023
35519380000150;Cinza;04/06/2023
35522781000169;Cinza;04/06/2023
35532636000169;Cinza;04/06/2023
35532874000174;Cinza;04/06/2023
35535074000107;Cinza;04/06/2023
35536433000140;Cinza;04/06/2023
35538205000100;Cinza;04/06/2023
35539112000108;Cinza;04/06/2023
35543158000192;Cinza;04/06/2023
35548350000171;Cinza;04/06/2023
35557713000135;Cinza;04/06/2023
35558419000148;Cinza;04/06/2023
35562460000198;Cinza;04/06/2023
35563313000132;Cinza;04/06/2023
35565697000122;Cinza;04/06/2023
35567158000122;Cinza;04/06/2023
35567931000150;Cinza;04/06/2023
35569709000197;Cinza;04/06/2023
35574932000122;Cinza;04/06/2023
35575829000105;Cinza;04/06/2023
35579385000178;Cinza;04/06/2023
35580827000104;Cinza;04/06/2023
35585749000122;Cinza;04/06/2023
35585886000167;Cinza;04/06/2023
35586789000199;Cinza;04/06/2023
35587896000131;Cinza;04/06/2023
35592463000174;Cinza;04/06/2023
35598458000179;Cinza;04/06/2023
35614215000187;Cinza;04/06/2023
35621735000117;Cinza;04/06/2023
35622558000193;Cinza;04/06/2023
35623603000124;Cinza;04/06/2023
35627699000107;Cinza;04/06/2023
35630794000151;Cinza;04/06/2023
35637138000180;Cinza;04/06/2023
35639119000193;Cinza;04/06/2023
35640084000102;Cinza;04/06/2023
35647227000108;Cinza;04/06/2023
35647489000172;Cinza;04/06/2023
35651285000105;Cinza;04/06/2023
35653749000112;Cinza;04/06/2023
35661897000189;Cinza;04/06/2023
35662585000190;Cinza;04/06/2023
35674574000120;Cinza;04/06/2023
35687988000193;Cinza;04/06/2023
35688352000166;Cinza;04/06/2023
35690597000128;Cinza;04/06/2023
35691547000165;Cinza;04/06/2023
35692275000118;Cinza;04/06/2023
35707473000108;Cinza;04/06/2023
35708215000146;Cinza;04/06/2023
35713065000169;Cinza;04/06/2023
35713347000166;Cinza;04/06/2023
35715170000137;Cinza;04/06/2023
35723347000147;Cinza;04/06/2023
35729475000106;Cinza;04/06/2023
35730722000186;Cinza;04/06/2023
35734342000110;Cinza;04/06/2023
35736635000136;Cinza;04/06/2023
35741733000161;Cinza;04/06/2023
35743344000175;Cinza;04/06/2023
35744948000136;Cinza;04/06/2023
35747041000120;Cinza;04/06/2023
35750171000112;Cinza;04/06/2023
35761210000187;Cinza;04/06/2023
35762767000132;Cinza;04/06/2023
35768616000191;Cinza;04/06/2023
35774664000192;Cinza;04/06/2023
35779072000163;Cinza;04/06/2023
35780496000148;Cinza;04/06/2023
35788778000191;Cinza;04/06/2023
35791391000194;Verde;04/06/2023
35792297000150;Cinza;04/06/2023
35793778000180;Cinza;04/06/2023
35796028000161;Cinza;04/06/2023
35800843000157;Cinza;04/06/2023
35803577000116;Cinza;04/06/2023
35803684000144;Cinza;04/06/2023
35804320000189;Cinza;04/06/2023
35807060000103;Cinza;04/06/2023
35808629000147;Cinza;04/06/2023
35812961000185;Cinza;04/06/2023
35817427000161;Cinza;04/06/2023
35819511000114;Cinza;04/06/2023
35823300000155;Cinza;04/06/2023
35825814000140;Cinza;04/06/2023
35829032000189;Cinza;04/06/2023
35831797000153;Cinza;04/06/2023
35836761000162;Cinza;04/06/2023
35841100000125;Cinza;04/06/2023
35842711000198;Cinza;04/06/2023
35844120000150;Cinza;04/06/2023
35846388000120;Cinza;04/06/2023
35851766000164;Cinza;04/06/2023
35858567000188;Cinza;04/06/2023
35861882000164;Cinza;04/06/2023
35868489000100;Cinza;04/06/2023
35873580000106;Cinza;04/06/2023
35874530000143;Cinza;04/06/2023
35876371000116;Cinza;04/06/2023
35879251000172;Cinza;04/06/2023
35881619000137;Cinza;04/06/2023
35885465000151;Cinza;04/06/2023
35892499000173;Cinza;04/06/2023
35894551000120;Cinza;04/06/2023
35895293000105;Cinza;04/06/2023
35898825000150;Cinza;04/06/2023
35900172000104;Cinza;04/06/2023
35909341000169;Cinza;04/06/2023
35910204000144;Cinza;04/06/2023
35918392000157;Cinza;04/06/2023
35923617000163;Cinza;04/06/2023
35924811000163;Cinza;04/06/2023
35929444000190;Cinza;04/06/2023
35930342000195;Cinza;04/06/2023
35933660000100;Cinza;04/06/2023
35935189000199;Cinza;04/06/2023
35935276000146;Cinza;04/06/2023
35942528000164;Cinza;04/06/2023
35943733000144;Cinza;04/06/2023
35944823000150;Cinza;04/06/2023
35955554000127;Cinza;04/06/2023
35957573000192;Cinza;04/06/2023
35957662000139;Cinza;04/06/2023
35960710000148;Cinza;04/06/2023
35960878000153;Cinza;04/06/2023
35961761000194;Cinza;04/06/2023
35962334000120;Cinza;04/06/2023
35964937000161;Cinza;04/06/2023
35966024000184;Cinza;04/06/2023
35967903000120;Cinza;04/06/2023
35967933000137;Cinza;04/06/2023
35971202000165;Cinza;04/06/2023
35973105000101;Cinza;04/06/2023
35975682000132;Cinza;04/06/2023
35976507000160;Cinza;04/06/2023
35976563000102;Cinza;04/06/2023
35979064000160;Cinza;04/06/2023
35981015000162;Cinza;04/06/2023
35982003000152;Cinza;04/06/2023
35986210000185;Cinza;04/06/2023
35990033000100;Cinza;04/06/2023
35990417000123;Cinza;04/06/2023
35992745000169;Cinza;04/06/2023
35993665000128;Cinza;04/06/2023
36002585000126;Cinza;04/06/2023
36005170000106;Cinza;04/06/2023
36005541000150;Cinza;04/06/2023
36006360000148;Cinza;04/06/2023
36012387000143;Cinza;04/06/2023
36018411000151;Cinza;04/06/2023
36020488000166;Cinza;04/06/2023
36022106000133;Cinza;04/06/2023
36028030000153;Cinza;04/06/2023
36029138000160;Cinza;04/06/2023
36030138000180;Verde;04/06/2023
36033357000113;Cinza;04/06/2023
36033396000110;Cinza;04/06/2023
36033808000112;Cinza;04/06/2023
36034640000160;Cinza;04/06/2023
36042048000100;Cinza;04/06/2023
36043657000183;Cinza;04/06/2023
36044683000126;Cinza;04/06/2023
36045725000143;Cinza;04/06/2023
36049535000102;Cinza;04/06/2023
36049996000177;Cinza;04/06/2023
36053378000109;Cinza;04/06/2023
36053418000104;Cinza;04/06/2023
36056501000137;Cinza;04/06/2023
36057582000190;Cinza;04/06/2023
36058739000100;Cinza;04/06/2023
36059823000130;Cinza;04/06/2023
36062318000144;Cinza;04/06/2023
36065655000195;Cinza;04/06/2023
36066006000109;Cinza;04/06/2023
36066192000186;Cinza;04/06/2023
36067276000134;Cinza;04/06/2023
36069775000160;Cinza;04/06/2023
36071907000199;Cinza;04/06/2023
36072143000156;Cinza;04/06/2023
36072391000105;Cinza;04/06/2023
36074456000143;Cinza;04/06/2023
36078730000152;Cinza;04/06/2023
36078891000146;Cinza;04/06/2023
36081296000160;Cinza;04/06/2023
36084086000125;Cinza;04/06/2023
36084583000123;Cinza;04/06/2023
36084893000148;Cinza;04/06/2023
36085766000163;Cinza;04/06/2023
36085966000116;Cinza;04/06/2023
36086660000184;Cinza;04/06/2023
36098414000142;Cinza;04/06/2023
36100371000192;Cinza;04/06/2023
36106210000106;Cinza;04/06/2023
36106796000109;Cinza;04/06/2023
36107294000100;Cinza;04/06/2023
36111519000194;Cinza;04/06/2023
36116707000105;Cinza;04/06/2023
36120237000153;Cinza;04/06/2023
36123225000182;Cinza;04/06/2023
36123317000162;Cinza;04/06/2023
36124056000103;Cinza;04/06/2023
36131652000102;Cinza;04/06/2023
36131774000107;Cinza;04/06/2023
36135362000137;Cinza;04/06/2023
36139112000175;Cinza;04/06/2023
36141304000116;Cinza;04/06/2023
36142129000181;Cinza;04/06/2023
36145087000132;Cinza;04/06/2023
36148578000137;Cinza;04/06/2023
36150976000198;Cinza;04/06/2023
36151625000100;Cinza;04/06/2023
36156478000152;Cinza;04/06/2023
36159055000196;Cinza;04/06/2023
36162415000109;Cinza;04/06/2023
36164601000187;Cinza;04/06/2023
36167537000198;Cinza;04/06/2023
36169430000189;Cinza;04/06/2023
36174981000130;Cinza;04/06/2023
36177324000147;Cinza;04/06/2023
36178296000182;Cinza;04/06/2023
36184058000180;Cinza;04/06/2023
36186829000178;Cinza;04/06/2023
36193994000157;Cinza;04/06/2023
36195845000127;Cinza;04/06/2023
36197046000190;Cinza;04/06/2023
36204464000167;Cinza;04/06/2023
36205080000169;Cinza;04/06/2023
36209388000182;Cinza;04/06/2023
36210282000107;Cinza;04/06/2023
36212019000149;Cinza;04/06/2023
36213349000159;Cinza;04/06/2023
36213497000173;Cinza;04/06/2023
36213505000181;Cinza;04/06/2023
36213603000119;Cinza;04/06/2023
36214275000175;Cinza;04/06/2023
36224105000171;Cinza;04/06/2023
36224242000106;Cinza;04/06/2023
36226615000188;Cinza;04/06/2023
36229364000195;Cinza;04/06/2023
36233456000149;Cinza;04/06/2023
36236997000120;Cinza;04/06/2023
36238218000126;Cinza;04/06/2023
36240181000170;Cinza;04/06/2023
36242456000105;Cinza;04/06/2023
36249373000148;Cinza;04/06/2023
36249937000142;Cinza;04/06/2023
36257702000100;Cinza;04/06/2023
36272343000152;Cinza;04/06/2023
36278881000154;Cinza;04/06/2023
36279678000100;Cinza;04/06/2023
36284416000126;Cinza;04/06/2023
36284442000154;Cinza;04/06/2023
36284815000197;Cinza;04/06/2023
36291141000158;Cinza;04/06/2023
36293614000156;Cinza;04/06/2023
36298004000145;Cinza;04/06/2023
36298089000161;Cinza;04/06/2023
36301392000176;Cinza;04/06/2023
36306787000161;Cinza;04/06/2023
36307120000183;Cinza;04/06/2023
36307200000139;Cinza;04/06/2023
36308456000160;Cinza;04/06/2023
36312513000185;Cinza;04/06/2023
36314517000100;Cinza;04/06/2023
36317617000182;Cinza;04/06/2023
36318729000158;Cinza;04/06/2023
36321176000192;Cinza;04/06/2023
36324793000141;Cinza;04/06/2023
36327490000182;Cinza;04/06/2023
36333082000133;Cinza;04/06/2023
36336134000125;Cinza;04/06/2023
36342449000185;Cinza;04/06/2023
36346694000160;Cinza;04/06/2023
36347173000128;Cinza;04/06/2023
36348483000167;Cinza;04/06/2023
36348724000178;Cinza;04/06/2023
36352705000115;Cinza;04/06/2023
36353358000145;Cinza;04/06/2023
36354242000120;Cinza;04/06/2023
36356345000120;Cinza;04/06/2023
36356428000119;Cinza;04/06/2023
36357666000149;Cinza;04/06/2023
36364926000103;Cinza;04/06/2023
36365056000197;Cinza;04/06/2023
36366031000108;Cinza;04/06/2023
36368310000100;Cinza;04/06/2023
36368668000133;Cinza;04/06/2023
36369582000125;Cinza;04/06/2023
36371738000102;Cinza;04/06/2023
36377621000136;Cinza;04/06/2023
36378059000165;Cinza;04/06/2023
36378369000180;Cinza;04/06/2023
36379884000184;Cinza;04/06/2023
36380259000152;Cinza;04/06/2023
36380299000102;Cinza;04/06/2023
36381528000103;Cinza;04/06/2023
36385587000141;Cinza;04/06/2023
36386380000191;Cinza;04/06/2023
36386706000180;Cinza;04/06/2023
36387683000129;Cinza;04/06/2023
36388272000158;Cinza;04/06/2023
36388609000127;Cinza;04/06/2023
36392403000170;Cinza;04/06/2023
36392561000120;Cinza;04/06/2023
36398828000197;Cinza;04/06/2023
36399556000140;Cinza;04/06/2023
36404571000139;Cinza;04/06/2023
36404704000177;Cinza;04/06/2023
36408852000160;Cinza;04/06/2023
36409017000144;Cinza;04/06/2023
36409983000161;Cinza;04/06/2023
36413539000110;Cinza;04/06/2023
36416783000136;Cinza;04/06/2023
36416904000140;Cinza;04/06/2023
36418803000108;Cinza;04/06/2023
36429730000150;Cinza;04/06/2023
36438305000127;Cinza;04/06/2023
36439630000104;Cinza;04/06/2023
36443306000160;Cinza;04/06/2023
36445896000160;Cinza;04/06/2023
36449547000116;Cinza;04/06/2023
36450270000141;Cinza;04/06/2023
36452762000176;Cinza;04/06/2023
36453569000150;Cinza;04/06/2023
36461206000166;Cinza;04/06/2023
36462130000193;Cinza;04/06/2023
36466540000102;Cinza;04/06/2023
36470376000107;Cinza;04/06/2023
36477039000141;Cinza;04/06/2023
36477368000192;Cinza;04/06/2023
36477433000180;Cinza;04/06/2023
36477786000180;Cinza;04/06/2023
36480668000120;Cinza;04/06/2023
36481339000102;Cinza;04/06/2023
36488335000148;Cinza;04/06/2023
36494504000152;Cinza;04/06/2023
36494770000185;Cinza;04/06/2023
36497996000130;Cinza;04/06/2023
36502486000103;Cinza;04/06/2023
36503744000176;Cinza;04/06/2023
36505268000122;Cinza;04/06/2023
36511206000123;Cinza;04/06/2023
36512478000148;Cinza;04/06/2023
36515886000153;Cinza;04/06/2023
36517229000145;Cinza;04/06/2023
36522602000156;Cinza;04/06/2023
36523431000180;Cinza;04/06/2023
36523480000112;Cinza;04/06/2023
36524525000173;Cinza;04/06/2023
36527223000230;Ni;04/06/2023
36531471000173;Cinza;04/06/2023
36535890000183;Cinza;04/06/2023
36538853000129;Cinza;04/06/2023
36539629000151;Cinza;04/06/2023
36541121000198;Cinza;04/06/2023
36542025000164;Amarela;04/06/2023
36544001000144;Cinza;04/06/2023
36545256000121;Cinza;04/06/2023
36545856000190;Cinza;04/06/2023
36546228000129;Cinza;04/06/2023
36553902000100;Cinza;04/06/2023
36562941000166;Cinza;04/06/2023
36566481000144;Cinza;04/06/2023
36568098000125;Cinza;04/06/2023
36569230000113;Cinza;04/06/2023
36572707000110;Cinza;04/06/2023
36575577000179;Cinza;04/06/2023
36576623000154;Cinza;04/06/2023
36576934000113;Cinza;04/06/2023
36577253000170;Cinza;04/06/2023
36578873000123;Cinza;04/06/2023
36581765000100;Cinza;04/06/2023
36585639000123;Cinza;04/06/2023
36590063000192;Cinza;04/06/2023
36592726000108;Cinza;04/06/2023
36593528000169;Cinza;04/06/2023
36593962000149;Cinza;04/06/2023
36594665000118;Cinza;04/06/2023
36598262000147;Cinza;04/06/2023
36601701000123;Cinza;04/06/2023
36604579000149;Cinza;04/06/2023
36605840000125;Cinza;04/06/2023
36605975000190;Cinza;04/06/2023
36607744000116;Cinza;04/06/2023
36610818000173;Cinza;04/06/2023
36610852000148;Cinza;04/06/2023
36611281000166;Cinza;04/06/2023
36613017000161;Cinza;04/06/2023
36615431000100;Cinza;04/06/2023
36618172000170;Cinza;04/06/2023
36624650000155;Cinza;04/06/2023
36626792000151;Cinza;04/06/2023
36627456000123;Cinza;04/06/2023
36628663000100;Cinza;04/06/2023
36634274000180;Cinza;04/06/2023
36635372000131;Cinza;04/06/2023
36635745000174;Cinza;04/06/2023
36636842000181;Cinza;04/06/2023
36637336000107;Cinza;04/06/2023
36640808000180;Cinza;04/06/2023
36641430000130;Cinza;04/06/2023
36643057000156;Cinza;04/06/2023
36643951000126;Cinza;04/06/2023
36645498000197;Cinza;04/06/2023
36649894000192;Cinza;04/06/2023
36652856000199;Cinza;04/06/2023
36653583000105;Cinza;04/06/2023
36655508000175;Cinza;04/06/2023
36657687000180;Cinza;04/06/2023
36661282000115;Cinza;04/06/2023
36662149000183;Cinza;04/06/2023
36662811000103;Cinza;04/06/2023
36663499000164;Cinza;04/06/2023
36664780000111;Cinza;04/06/2023
36668436000109;Cinza;04/06/2023
36669285000103;Cinza;04/06/2023
36670973000185;Cinza;04/06/2023
36675795000185;Cinza;04/06/2023
36676219000152;Cinza;04/06/2023
36678445000172;Cinza;04/06/2023
36678975000110;Cinza;04/06/2023
36682121000108;Cinza;04/06/2023
36686395000175;Cinza;04/06/2023
36686762000130;Cinza;04/06/2023
36699078000193;Cinza;04/06/2023
36700627000100;Cinza;04/06/2023
36705041000120;Cinza;04/06/2023
36705059000122;Cinza;04/06/2023
36705235000126;Cinza;04/06/2023
36707233000176;Cinza;04/06/2023
36707440000120;Cinza;04/06/2023
36707508000171;Cinza;04/06/2023
36710206000152;Cinza;04/06/2023
36710314000125;Cinza;04/06/2023
36711201000144;Cinza;04/06/2023
36724941000115;Cinza;04/06/2023
36725068000185;Cinza;04/06/2023
36728900000105;Cinza;04/06/2023
36729268000106;Cinza;04/06/2023
36734026000100;Cinza;04/06/2023
36736812000147;Cinza;04/06/2023
36736864000113;Cinza;04/06/2023
36737366000195;Cinza;04/06/2023
36739409000171;Cinza;04/06/2023
36739706000117;Cinza;04/06/2023
36741013000169;Cinza;04/06/2023
36741779000143;Cinza;04/06/2023
36743481000172;Cinza;04/06/2023
36744127000162;Cinza;04/06/2023
36746017000130;Cinza;04/06/2023
36747041000193;Cinza;04/06/2023
36748159000136;Cinza;04/06/2023
36753806000106;Cinza;04/06/2023
36762499000111;Cinza;04/06/2023
36767122000155;Cinza;04/06/2023
36769281000199;Cinza;04/06/2023
36770446000142;Cinza;04/06/2023
36784511000199;Cinza;04/06/2023
36788587000192;Cinza;04/06/2023
36789692000146;Cinza;04/06/2023
36795233000175;Cinza;04/06/2023
36795567000149;Cinza;04/06/2023
36799382000102;Cinza;04/06/2023
36802925000101;Cinza;04/06/2023
36808835000110;Cinza;04/06/2023
36808963000163;Cinza;04/06/2023
36814906000197;Cinza;04/06/2023
36819238000190;Cinza;04/06/2023
36819796000156;Cinza;04/06/2023
36819799000190;Cinza;04/06/2023
36820263000194;Cinza;04/06/2023
36820434000185;Cinza;04/06/2023
36822970000110;Cinza;04/06/2023
36824029000135;Cinza;04/06/2023
36826179000188;Cinza;04/06/2023
36832015000163;Cinza;04/06/2023
36837552000104;Cinza;04/06/2023
36840894000175;Cinza;04/06/2023
36847745000138;Cinza;04/06/2023
36847779000122;Cinza;04/06/2023
36851298000190;Cinza;04/06/2023
36851516000197;Cinza;04/06/2023
36852041000153;Cinza;04/06/2023
36855612000103;Cinza;04/06/2023
36857531000142;Cinza;04/06/2023
36859115000183;Cinza;04/06/2023
36860362000108;Cinza;04/06/2023
36860558000194;Cinza;04/06/2023
36863172000136;Cinza;04/06/2023
36863573000196;Cinza;04/06/2023
36867812000186;Cinza;04/06/2023
36875057000181;Cinza;04/06/2023
36875993000192;Cinza;04/06/2023
36882845000103;Cinza;04/06/2023
36888479000191;Cinza;04/06/2023
36889471000140;Cinza;04/06/2023
36895696000109;Cinza;04/06/2023
36898185000140;Cinza;04/06/2023
36900709000190;Cinza;04/06/2023
36906066000192;Cinza;04/06/2023
36910143000188;Cinza;04/06/2023
36912302000183;Cinza;04/06/2023
36913686000159;Cinza;04/06/2023
36913731000175;Cinza;04/06/2023
36916407000100;Cinza;04/06/2023
36923299000101;Cinza;04/06/2023
36926911000191;Cinza;04/06/2023
36929028000155;Cinza;04/06/2023
36929072000165;Cinza;04/06/2023
36931825000177;Cinza;04/06/2023
36936233000148;Cinza;04/06/2023
36936624000162;Cinza;04/06/2023
36937879000140;Cinza;04/06/2023
36940022000189;Cinza;04/06/2023
36940761000170;Cinza;04/06/2023
36943545000189;Cinza;04/06/2023
36945738000179;Cinza;04/06/2023
36946693000157;Cinza;04/06/2023
36950380000172;Cinza;04/06/2023
36952711000103;Cinza;04/06/2023
36954466000173;Cinza;04/06/2023
36955363000128;Cinza;04/06/2023
36963763000185;Ni;04/06/2023
36964081000197;Ni;04/06/2023
36965521000120;Ni;04/06/2023
36965825000198;Ni;04/06/2023
36967535000183;Ni;04/06/2023
36971156000167;Ni;04/06/2023
36972659000157;Ni;04/06/2023
36975652000199;Ni;04/06/2023
36976320000129;Ni;04/06/2023
36983239000176;Ni;04/06/2023
36985384000196;Ni;04/06/2023
36987190000120;Ni;04/06/2023
36988041000185;Ni;04/06/2023
36988468000264;Ni;04/06/2023
36990189000154;Ni;04/06/2023
36994868000100;Ni;04/06/2023
37010921000145;Ni;04/06/2023
37011509000140;Cinza;04/06/2023
37012298000160;Ni;04/06/2023
37016148000124;Ni;04/06/2023
37016253000163;Ni;04/06/2023
37019123000184;Ni;04/06/2023
37020267000746;Ni;04/06/2023
37028324000148;Ni;04/06/2023
37032998000116;Ni;04/06/2023
37034430000134;Ni;04/06/2023
37038741000171;Ni;04/06/2023
37040031000186;Ni;04/06/2023
37043447000158;Ni;04/06/2023
37051385000126;Ni;04/06/2023
37051645000163;Ni;04/06/2023
37054148000119;Ni;04/06/2023
37055768000172;Ni;04/06/2023
37058931000150;Ni;04/06/2023
37062780000104;Ni;04/06/2023
37064040000107;Ni;04/06/2023
37064403000104;Ni;04/06/2023
37064925000106;Ni;04/06/2023
37065658000191;Ni;04/06/2023
37067275000152;Ni;04/06/2023
37069505000112;Ni;04/06/2023
37072422000182;Ni;04/06/2023
37073979000138;Ni;04/06/2023
37080859000168;Ni;04/06/2023
37080994000103;Ni;04/06/2023
37082549000182;Ni;04/06/2023
37084109000164;Ni;04/06/2023
37084320000187;Ni;04/06/2023
37090857000150;Ni;04/06/2023
37092283000159;Ni;04/06/2023
37094172000181;Ni;04/06/2023
37096735000170;Ni;04/06/2023
